1,1,11754
2,1,12094
3,1,12147
4,1,12155
5,1,12104
6,1,12118
7,1,12095
8,1,12116
9,1,12022
10,1,12016
11,1,12033
12,1,12090
13,1,12020
14,1,11998
15,1,12066
16,1,11980
17,1,12041
18,1,12029
19,1,12021
20,1,12038
21,1,12029
22,1,12043
23,1,12038
24,1,12023
25,1,12020
26,1,12112
27,1,12076
28,1,12098
29,1,12100
30,1,12077
31,1,12086
32,1,12064
33,1,12093
34,1,12087
35,1,12087
36,1,12107
37,1,12149
38,1,12102
39,1,12150
40,1,12146
41,1,12148
42,1,12095
43,1,12113
44,1,12099
45,1,12104
46,1,12141
47,1,12123
48,1,12104
49,1,12100
50,1,12110
51,1,12142
52,1,12111
53,1,12146
54,1,12139
55,1,12112
56,1,12130
57,1,12135
58,1,12152
59,1,12096
60,1,12109
61,1,12159
62,1,12132
63,1,12123
64,1,12128
65,1,12099
66,1,12083
67,1,12176
68,1,12119
69,1,12084
70,1,12119
71,1,12146
72,1,12123
73,1,12097
74,1,12090
75,1,12065
76,1,12078
77,1,12060
78,1,12104
79,1,12059
80,1,12082
81,1,12100
82,1,12129
83,1,12065
84,1,12116
85,1,12117
86,1,12109
87,1,12127
88,1,12112
89,1,12152
90,1,12116
91,1,12070
92,1,12087
93,1,12062
94,1,12066
95,1,12139
96,1,12077
97,1,12087
98,1,12082
99,1,12092
100,1,12136
101,1,12093
102,1,12083
103,1,12125
104,1,12125
105,1,12109
106,1,12039
107,1,12116
108,1,12095
109,1,12073
110,1,12100
111,1,12072
112,1,12128
113,1,12101
114,1,12084
115,1,12101
116,1,12089
117,1,12069
118,1,12085
119,1,12096
120,1,12118
121,1,12059
122,1,12162
123,1,12104
124,1,12087
125,1,12089
126,1,12114
127,1,12090
128,1,12101
129,1,12096
130,1,12094
131,1,12106
132,1,12132
133,1,12075
134,1,12090
135,1,12169
136,1,12077
137,1,12091
138,1,12114
139,1,12129
140,1,11853
141,1,12179
142,1,12103
143,1,12073
144,1,12053
145,1,12085
146,1,12128
147,1,12041
148,1,12093
149,1,12050
150,1,12135
151,1,12107
152,1,12112
153,1,12086
154,1,12056
155,1,12095
156,1,12082
157,1,12137
158,1,12111
159,1,12075
160,1,12115
161,1,12077
162,1,12078
163,1,12112
164,1,12113
165,1,12101
166,1,12092
167,1,12057
168,1,12071
169,1,12109
170,1,12081
171,1,12078
172,1,12079
173,1,12065
174,1,12086
175,1,12066
176,1,12091
177,1,12130
178,1,12107
179,1,12101
180,1,12124
181,1,12136
182,1,12130
183,1,12080
184,1,12120
185,1,12109
186,1,12148
187,1,12113
188,1,12109
189,1,12116
190,1,12110
191,1,12115
192,1,12114
193,1,12134
194,1,12120
195,1,12143
196,1,12167
197,1,12190
198,1,12114
199,1,12162
200,1,12107
201,1,12082
202,1,12138
203,1,12138
204,1,12090
205,1,12127
206,1,12138
207,1,12136
208,1,12132
209,1,12128
210,1,12124
211,1,12134
212,1,12193
213,1,12108
214,1,12124
215,1,12130
216,1,12100
217,1,12129
218,1,12102
219,1,12171
220,1,12104
221,1,12178
222,1,12147
223,1,12149
224,1,12140
225,1,12134
226,1,12142
227,1,12144
228,1,12109
229,1,12143
230,1,12150
231,1,12131
232,1,12132
233,1,12128
234,1,12112
235,1,12113
236,1,12139
237,1,12176
238,1,12140
239,1,12112
240,1,12182
241,1,12179
242,1,12162
243,1,12154
244,1,12132
245,1,12160
246,1,12130
247,1,12146
248,1,12158
249,1,12144
250,1,12140
251,1,12190
252,1,12191
253,1,12119
254,1,12145
255,1,12148
256,1,12171
257,1,12129
258,1,12180
259,1,12117
260,1,12191
261,1,12193
262,1,12136
263,1,12152
264,1,12205
265,1,12141
266,1,12134
267,1,12220
268,1,12153
269,1,12153
270,1,12176
271,1,12192
272,1,12171
273,1,12159
274,1,12168
275,1,12211
276,1,12187
277,1,12197
278,1,12192
279,1,12187
280,1,12183
281,1,12167
282,1,12206
283,1,12174
284,1,12212
285,1,12201
286,1,12225
287,1,12163
288,1,12144
289,1,12158
290,1,12086
291,1,12210
292,1,12143
293,1,12214
294,1,12209
295,1,12109
296,1,12213
297,1,12185
298,1,12213
299,1,12165
300,1,12169
301,1,12147
302,1,12177
303,1,12159
304,1,12182
305,1,12162
306,1,12146
307,1,12231
308,1,12209
309,1,12201
310,1,12197
311,1,12288
312,1,12271
313,1,12279
314,1,12279
315,1,12354
316,1,12325
317,1,12321
318,1,12317
319,1,12336
320,1,12302
321,1,12322
322,1,12333
323,1,12436
324,1,12530
325,1,12724
326,1,13058
327,1,13640
328,1,14010
329,1,14376
330,1,14632
331,1,14481
332,1,14210
333,1,13732
334,1,13260
335,1,12803
336,1,12532
337,1,12318
338,1,12240
339,1,12237
340,1,12169
341,1,12209
342,1,12228
343,1,12187
344,1,12228
