1,1,11906
2,1,12222
3,1,12319
4,1,12237
5,1,12226
6,1,12229
7,1,12223
8,1,12252
9,1,12176
10,1,12167
11,1,12186
12,1,12202
13,1,12218
14,1,12159
15,1,12172
16,1,12137
17,1,12131
18,1,12182
19,1,12228
20,1,12152
21,1,12225
22,1,12181
23,1,12196
24,1,12203
25,1,12237
26,1,12179
27,1,12194
28,1,12214
29,1,12234
30,1,12251
31,1,12205
32,1,12242
33,1,12208
34,1,12257
35,1,12276
36,1,12271
37,1,12257
38,1,12275
39,1,12285
40,1,12277
41,1,12225
42,1,12271
43,1,12281
44,1,12240
45,1,12227
46,1,12235
47,1,12300
48,1,12268
49,1,12282
50,1,12264
51,1,12266
52,1,12329
53,1,12279
54,1,12300
55,1,12279
56,1,12244
57,1,12262
58,1,12302
59,1,12254
60,1,12292
61,1,12296
62,1,12277
63,1,12234
64,1,12281
65,1,12274
66,1,12267
67,1,12237
68,1,12314
69,1,12236
70,1,12214
71,1,12262
72,1,12253
73,1,12229
74,1,12200
75,1,12202
76,1,12245
77,1,12247
78,1,12270
79,1,12222
80,1,12278
81,1,12263
82,1,12268
83,1,12205
84,1,12264
85,1,12233
86,1,12261
87,1,12266
88,1,12324
89,1,12312
90,1,12225
91,1,12231
92,1,12252
93,1,12217
94,1,12218
95,1,12307
96,1,12241
97,1,12263
98,1,12222
99,1,12213
100,1,12303
101,1,12193
102,1,12284
103,1,12277
104,1,12266
105,1,12226
106,1,12288
107,1,12237
108,1,12265
109,1,12224
110,1,12274
111,1,12217
112,1,12213
113,1,12275
114,1,12196
115,1,12210
116,1,12232
117,1,12274
118,1,12268
119,1,12274
120,1,12311
121,1,12236
122,1,12272
123,1,12279
124,1,12296
125,1,12211
126,1,12316
127,1,12298
128,1,12256
129,1,12247
130,1,12244
131,1,12249
132,1,12223
133,1,12257
134,1,12241
135,1,12263
136,1,12229
137,1,12249
138,1,12266
139,1,12287
140,1,11977
141,1,12345
142,1,12296
143,1,12201
144,1,12214
145,1,12283
146,1,12274
147,1,12314
148,1,12244
149,1,12262
150,1,12242
151,1,12273
152,1,12242
153,1,12242
154,1,12299
155,1,12254
156,1,12265
157,1,12295
158,1,12229
159,1,12243
160,1,12275
161,1,12233
162,1,12279
163,1,12232
164,1,12285
165,1,12297
166,1,12265
167,1,12275
168,1,12266
169,1,12275
170,1,12241
171,1,12227
172,1,12258
173,1,12245
174,1,12311
175,1,12265
176,1,12283
177,1,12280
178,1,12294
179,1,12342
180,1,12291
181,1,12346
182,1,12310
183,1,12295
184,1,12300
185,1,12340
186,1,12329
187,1,12290
188,1,12240
189,1,12319
190,1,12302
191,1,12290
192,1,12311
193,1,12303
194,1,12341
195,1,12356
196,1,12321
197,1,12321
198,1,12275
199,1,12361
200,1,12315
201,1,12343
202,1,12342
203,1,12275
204,1,12302
205,1,12331
206,1,12319
207,1,12381
208,1,12353
209,1,12343
210,1,12352
211,1,12330
212,1,12327
213,1,12320
214,1,12361
215,1,12340
216,1,12345
217,1,12305
218,1,12301
219,1,12346
220,1,12406
221,1,12340
222,1,12362
223,1,12340
224,1,12357
225,1,12360
226,1,12317
227,1,12369
228,1,12332
229,1,12326
230,1,12401
231,1,12371
232,1,12333
233,1,12339
234,1,12317
235,1,12318
236,1,12386
237,1,12369
238,1,12389
239,1,12373
240,1,12361
241,1,12356
242,1,12395
243,1,12355
244,1,12327
245,1,12395
246,1,12369
247,1,12380
248,1,12414
249,1,12330
250,1,12382
251,1,12432
252,1,12437
253,1,12333
254,1,12396
255,1,12422
256,1,12373
257,1,12358
258,1,12405
259,1,12373
260,1,12419
261,1,12456
262,1,12364
263,1,12407
264,1,12442
265,1,12401
266,1,12401
267,1,12361
268,1,12380
269,1,12396
270,1,12382
271,1,12504
272,1,12409
273,1,12430
274,1,12418
275,1,12387
276,1,12447
277,1,12385
278,1,12485
279,1,12436
280,1,12450
281,1,12391
282,1,12465
283,1,12438
284,1,12411
285,1,12441
286,1,12451
287,1,12454
288,1,12430
289,1,12399
290,1,12340
291,1,12464
292,1,12433
293,1,12438
294,1,12453
295,1,12293
296,1,12450
297,1,12461
298,1,12403
299,1,12366
300,1,12405
301,1,12449
302,1,12422
303,1,12431
304,1,12389
305,1,12426
306,1,12419
307,1,12404
308,1,12453
309,1,12488
310,1,12484
311,1,12473
312,1,12508
313,1,12576
314,1,12526
315,1,12586
316,1,12567
317,1,12601
318,1,12608
319,1,12581
320,1,12535
321,1,12617
322,1,12605
323,1,12745
324,1,12804
325,1,13041
326,1,13451
327,1,13995
328,1,14418
329,1,14816
330,1,15060
331,1,14979
332,1,14636
333,1,14105
334,1,13548
335,1,13148
336,1,12777
337,1,12640
338,1,12475
339,1,12481
340,1,12459
341,1,12487
342,1,12511
343,1,12444
344,1,12482
345,1,12544
346,1,12512
347,1,12436
348,1,12496
349,1,12479
350,1,12516
351,1,12515
352,1,12466
353,1,12521
354,1,12510
355,1,12488
356,1,12532
357,1,12487
358,1,12484
359,1,12451
360,1,12508
361,1,12412
362,1,12498
363,1,12515
364,1,12529
365,1,12462
366,1,12498
367,1,12563
368,1,12519
369,1,12520
370,1,12579
371,1,12524
372,1,12474
373,1,12464
374,1,12534
375,1,12462
376,1,12459
377,1,12595
378,1,12551
379,1,12517
380,1,12534
381,1,12541
382,1,12599
383,1,12627
384,1,12528
385,1,12583
386,1,12589
387,1,12594
388,1,12603
389,1,12621
390,1,12611
391,1,12611
392,1,12692
393,1,12609
394,1,12642
395,1,12642
396,1,12665
397,1,12625
398,1,12698
399,1,12669
400,1,12707
401,1,12651
402,1,12664
403,1,12639
404,1,12602
405,1,12704
406,1,12696
407,1,12656
408,1,12673
409,1,12642
410,1,12609
411,1,12664
412,1,12624
413,1,12660
414,1,12680
415,1,12637
416,1,12671
417,1,12600
418,1,12638
419,1,12628
420,1,12644
421,1,12638
422,1,12596
423,1,12633
424,1,12648
425,1,12570
426,1,12589
427,1,12594
428,1,12635
429,1,12578
430,1,12553
431,1,12611
432,1,12537
433,1,12596
434,1,12629
435,1,12608
436,1,12564
437,1,12594
438,1,12552
439,1,12511
440,1,12527
441,1,12559
442,1,12501
443,1,12532
444,1,12621
445,1,12538
446,1,12539
447,1,12442
448,1,12566
449,1,12554
450,1,12536
451,1,12530
452,1,12554
453,1,12539
454,1,12550
455,1,12560
456,1,12570
457,1,12549
458,1,12549
459,1,12544
460,1,12494
461,1,12512
462,1,12533
463,1,12549
464,1,12507
465,1,12490
466,1,12456
467,1,12509
468,1,12489
469,1,12439
470,1,12483
471,1,12463
472,1,12528
473,1,12497
474,1,12555
475,1,12515
476,1,12429
477,1,12492
478,1,12501
479,1,12535
480,1,12535
481,1,12478
482,1,12497
483,1,12463
484,1,12474
485,1,12542
486,1,12500
487,1,12484
488,1,12501
489,1,12517
490,1,12527
491,1,12532
492,1,12501
493,1,12534
494,1,12503
495,1,12526
496,1,12533
497,1,12560
498,1,12545
499,1,12488
500,1,12550
501,1,12520
502,1,12474
503,1,12527
504,1,12572
505,1,12536
506,1,12524
507,1,12550
508,1,12498
509,1,12539
510,1,12572
511,1,12570
512,1,12552
513,1,12582
514,1,12580
515,1,12599
516,1,12657
517,1,12541
518,1,12529
519,1,12591
520,1,12578
521,1,12597
522,1,12605
523,1,12590
524,1,12642
525,1,12608
526,1,12583
527,1,12589
528,1,12591
529,1,12558
530,1,12590
531,1,12616
532,1,12619
533,1,12575
534,1,12615
535,1,12621
536,1,12561
537,1,12603
538,1,12585
539,1,12632
540,1,12596
541,1,12627
542,1,12633
543,1,12618
544,1,12606
545,1,12580
546,1,12565
547,1,12553
548,1,12631
549,1,12588
550,1,12573
551,1,12639
552,1,12667
553,1,12623
554,1,12642
555,1,12631
556,1,12571
557,1,12673
558,1,12686
559,1,12637
560,1,12637
561,1,12695
562,1,12628
563,1,12678
564,1,12666
565,1,12707
566,1,12683
567,1,12738
568,1,12691
569,1,12738
570,1,12728
571,1,12742
572,1,12692
573,1,12742
574,1,12669
575,1,12739
576,1,12668
577,1,12704
578,1,12687
579,1,12716
580,1,12710
581,1,12742
582,1,12696
583,1,12739
584,1,12690
585,1,12660
586,1,12756
587,1,12724
588,1,12832
589,1,12814
590,1,12787
591,1,12804
592,1,12805
593,1,12797
594,1,12805
595,1,12802
596,1,12774
597,1,12830
598,1,12850
599,1,12832
600,1,12879
601,1,12867
602,1,12919
603,1,12827
604,1,12853
605,1,12876
606,1,12846
607,1,12878
608,1,12875
609,1,12808
610,1,12832
611,1,12810
612,1,12840
613,1,12832
614,1,12824
615,1,12812
616,1,12811
617,1,12814
618,1,12749
619,1,12798
620,1,12778
621,1,12769
622,1,12786
623,1,12837
624,1,12799
625,1,12799
626,1,12756
627,1,12802
628,1,12808
629,1,12777
630,1,12769
631,1,12784
632,1,12874
633,1,12749
634,1,12774
635,1,12731
636,1,12754
637,1,12734
638,1,12745
639,1,12762
640,1,12738
641,1,12777
642,1,12768
643,1,12792
644,1,12801
645,1,12810
646,1,12773
647,1,12787
648,1,12772
649,1,12810
650,1,12752
651,1,12805
652,1,12848
653,1,12799
654,1,12799
655,1,12880
656,1,12829
657,1,12757
658,1,12811
659,1,12843
660,1,12798
661,1,12833
662,1,12940
663,1,12880
664,1,12783
665,1,12789
666,1,12763
667,1,12809
668,1,12791
669,1,12761
670,1,12834
671,1,12804
672,1,12810
673,1,12814
674,1,12741
675,1,12798
676,1,12787
677,1,12752
678,1,12810
679,1,12805
680,1,12797
681,1,12796
