1,1,984
2,1,1018
3,1,980
4,1,978
5,1,1002
6,1,976
7,1,1006
8,1,992
9,1,1005
10,1,1003
11,1,988
12,1,989
13,1,1007
14,1,1006
15,1,990
16,1,1017
17,1,1021
18,1,1016
19,1,1007
20,1,1002
21,1,1006
22,1,1020
23,1,1018
24,1,1007
25,1,1018
26,1,1019
27,1,1010
28,1,1016
29,1,1037
30,1,1045
31,1,1045
32,1,1046
33,1,1072
34,1,1061
35,1,1068
36,1,1086
37,1,1103
38,1,1096
39,1,1086
40,1,1102
41,1,1120
42,1,1128
43,1,1121
44,1,1142
45,1,1172
46,1,1167
47,1,1191
48,1,1210
49,1,1165
50,1,1185
51,1,1202
52,1,1240
53,1,1226
54,1,1211
55,1,1242
56,1,1270
57,1,1279
58,1,1287
59,1,1298
60,1,1256
61,1,1310
62,1,1321
63,1,1322
64,1,1332
65,1,1393
66,1,1424
67,1,1431
68,1,1440
69,1,1496
70,1,1507
71,1,1556
72,1,1652
73,1,1686
74,1,1767
75,1,1841
76,1,1990
77,1,2091
78,1,2282
79,1,2594
80,1,2880
81,1,3331
82,1,3832
83,1,4263
84,1,4866
85,1,5459
86,1,6049
87,1,6580
88,1,6972
89,1,7513
90,1,8214
91,1,8763
92,1,9213
93,1,9870
94,1,10374
95,1,11114
96,1,11836
97,1,12479
98,1,13457
99,1,14180
100,1,14663
101,1,14976
102,1,14775
103,1,14156
104,1,12950
105,1,11618
106,1,9930
107,1,8202
108,1,6707
109,1,5125
110,1,4233
111,1,3256
112,1,2751
113,1,2418
114,1,2168
115,1,2067
116,1,1997
117,1,1951
118,1,2001
119,1,2111
120,1,2210
121,1,2290
122,1,2420
123,1,2558
124,1,2765
125,1,2850
126,1,3050
127,1,3181
128,1,3353
129,1,3481
130,1,3687
131,1,3847
132,1,3994
133,1,4161
134,1,4276
135,1,4583
136,1,4799
137,1,4938
138,1,5070
139,1,5105
140,1,4862
141,1,4735
142,1,4326
143,1,3917
144,1,3477
145,1,2995
146,1,2617
147,1,2232
148,1,1926
149,1,1764
150,1,1562
151,1,1508
152,1,1449
153,1,1357
154,1,1366
155,1,1298
156,1,1309
157,1,1294
158,1,1285
159,1,1259
160,1,1216
161,1,1238
162,1,1269
163,1,1217
164,1,1228
165,1,1214
166,1,1200
167,1,1156
168,1,1226
169,1,1193
170,1,1167
171,1,1175
172,1,1182
173,1,1168
174,1,1187
175,1,1147
176,1,1175
177,1,1142
178,1,1151
179,1,1151
180,1,1144
181,1,1152
182,1,1143
183,1,1144
184,1,1174
185,1,1167
186,1,1170
187,1,1172
188,1,1133
189,1,1125
190,1,1138
191,1,1144
192,1,1133
193,1,1144
194,1,1162
195,1,1129
196,1,1157
197,1,1135
198,1,1151
199,1,1145
200,1,1138
201,1,1127
202,1,1149
203,1,1158
204,1,1140
205,1,1153
206,1,1100
207,1,1112
208,1,1134
209,1,1150
210,1,1129
211,1,1152
212,1,1178
213,1,1159
214,1,1149
215,1,1121
216,1,1129
217,1,1088
218,1,1115
219,1,1132
220,1,1073
221,1,1068
222,1,1108
223,1,1099
224,1,1103
225,1,1093
226,1,1111
227,1,1099
228,1,1095
229,1,1098
230,1,1076
231,1,1113
232,1,1044
233,1,1103
234,1,1095
235,1,1098
236,1,1072
237,1,1076
238,1,1083
239,1,1101
240,1,1101
241,1,1118
242,1,1124
243,1,1090
244,1,1101
245,1,1082
246,1,1083
247,1,1113
248,1,1074
249,1,1104
250,1,1102
251,1,1085
252,1,1116
253,1,1079
254,1,1103
255,1,1089
256,1,1093
257,1,1099
258,1,1124
259,1,1122
260,1,1115
261,1,1132
262,1,1156
263,1,1132
264,1,1119
265,1,1115
266,1,1142
267,1,1153
268,1,1175
269,1,1168
270,1,1149
271,1,1165
272,1,1140
273,1,1199
274,1,1197
275,1,1199
276,1,1218
277,1,1231
278,1,1233
279,1,1255
280,1,1219
281,1,1254
282,1,1240
283,1,1246
284,1,1288
285,1,1279
286,1,1260
287,1,1315
288,1,1319
289,1,1306
290,1,1345
291,1,1370
292,1,1439
293,1,1442
294,1,1489
295,1,1518
296,1,1581
297,1,1627
298,1,1691
299,1,1743
300,1,1739
301,1,1806
302,1,1824
303,1,1945
304,1,1976
305,1,2055
306,1,2086
307,1,2178
308,1,2182
309,1,2294
310,1,2321
311,1,2384
312,1,2358
313,1,2423
314,1,2466
315,1,2482
316,1,2384
317,1,2384
318,1,2376
319,1,2323
320,1,2228
321,1,2200
322,1,2159
323,1,2058
324,1,2023
325,1,1965
326,1,1996
327,1,2005
328,1,1942
329,1,2014
330,1,2008
331,1,2010
332,1,2013
333,1,1966
334,1,1978
335,1,1954
336,1,1945
337,1,1923
338,1,1960
339,1,1982
340,1,1994
341,1,2041
342,1,2014
343,1,2074
344,1,2064
345,1,2104
346,1,2112
347,1,2139
348,1,2136
349,1,2034
350,1,2094
351,1,2063
352,1,1984
353,1,1978
354,1,1858
355,1,1859
356,1,1834
357,1,1775
358,1,1736
359,1,1695
360,1,1719
361,1,1660
362,1,1692
363,1,1690
364,1,1671
365,1,1658
366,1,1745
367,1,1722
368,1,1743
369,1,1882
370,1,1966
371,1,2090
372,1,2176
373,1,2314
374,1,2431
375,1,2576
376,1,2787
377,1,2909
378,1,3194
379,1,3295
380,1,3467
381,1,3648
382,1,3720
383,1,3989
384,1,4107
385,1,4319
386,1,4567
387,1,4702
388,1,4948
389,1,5137
390,1,5210
391,1,5242
392,1,5384
393,1,5328
394,1,5107
395,1,4762
396,1,4483
397,1,4045
398,1,3666
399,1,3253
400,1,2871
401,1,2506
402,1,2222
403,1,1928
404,1,1787
405,1,1667
406,1,1522
407,1,1475
408,1,1412
409,1,1365
410,1,1356
