948.4018463448    -510.2820512820508
949.1323807810439    -299.2820512820508
949.8629152172878    -204.59544159544143
950.5934496535316    -170.92877492877474
951.3239840897755    -93.28205128205082
952.0545185260194    -235.28205128205082
952.7850529622633    -151.28205128205082
953.5155873985071    -78.28205128205082
954.246121834751    -52.282051282050816
954.9766562709949    -60.282051282050816
955.7071907072387    -0.11172313892763164
956.4377251434826    -92.27854362917962
957.1682595797265    -48.77106685268126
957.8987940159703    -143.62831232958206
958.6293284522143    -67.43041056643125
959.3598628884581    -99.26008242330808
960.0903973247019    -58.15296538019057
960.8209317609459    -74.327849730393
961.5514661971897    -162.7490979939385
962.2820006334335    -136.57876985081532
963.0125350696775    -188.40844170769216
963.7430695059213    -226.0273871312003
964.4736039421653    -204.06778542144215
965.2041383784091    -252.04382249827302
965.9346728146529    -289.21870684847426
966.6652072508969    -216.5568009920726
967.3957416871407    -338.3864728489494
968.1262761233845    -312.2161447058262
968.8568105596285    -333.045816562703
969.5873449958723    -370.87548841957624
970.3178794321161    -360.70516027645306
971.0484138683601    -364.53483213332987
971.7789483046039    -414.3645039902067
972.5094827408478    -389.1941758470835
973.2400171770917    -484.0238477039603
973.9705516133355    -468.8535195608371
974.7010860495794    -513.6506523842369
975.4316204858233    -510.5128632745871
976.1621549220671    -595.6670877513071
976.892689358311    -562.1722069883407
977.6232237945549    -531.0018788452176
978.3537582307988    -606.858407468581
979.0842926670426    -608.6612225589712
979.8148271032865    -506.490894415848
980.5453615395304    -641.3205662727212
981.2758959757742    -604.1502381295979
982.0064304120181    -599.9799099864748
982.736964848262    -546.8095818433516
983.4674992845058    -580.6392537002284
984.1980337207497    -479.924148936866
984.9285681569936    -540.0990332870671
985.6591025932374    -486.2739176372697
986.3896370294814    -523.4488019874708
987.1201714657252    -651.7876129846089
987.850705901969    -630.6172848414857
988.581240338213    -558.4469566983626
989.3117747744568    -665.2766285552393
990.0423092107006    -547.1063004121162
990.7728436469446    -566.9359722689929
991.5033780831884    -517.7656441258698
992.2339125194324    -494.59531598274293
992.9644469556762    -563.4249878396198
