945.1025063468871    -157.04310344827536
945.8333331702021    -9.54310344827536
946.564159993517    86.45689655172464
947.294986816832    -0.5431034482753603
948.0258136401469    50.45689655172464
948.7566404634618    37.45689655172464
949.4874672867768    -30.04310344827536
950.2182941100917    -5.54310344827536
950.9491209334067    -7.81034482758696
951.6799477567215    -7.54310344827536
952.4107745800364    -5.04310344827536
953.1416014033514    -0.0061465009715557795
953.8724282266663    -10.469189553666842
954.6032550499813    -0.36339940837011664
955.3340818732962    -15.547750935299048
956.0649086966112    -38.35831871175452
956.7957355199261    -34.916453989153275
957.526562343241    -39.284404817146
958.257389166556    -117.74744786984037
958.9882159898709    -46.46950856993825
959.7190428131859    -116.17353397523186
960.4498696365008    -50.136577027928965
961.1806964598157    -52.0225631507214
961.9115232831307    12.793085322351482
962.6423501064456    -10.025706186014823
963.3731769297606    27.424382268495435
964.1040037530755    -25.451792291406303
964.8348305763905    3.5851646558975006
965.5656573997054    47.87132768771228
966.2964842230202    55.686976160783345
967.0273110463352    -6.30396450218835
967.7581378696501    70.73299244511455
968.488964692965    95.26994939242016
969.21979151628    174.94957005307126
969.9506183395949    165.84386328702868
970.6814451629099    157.58086699921702
971.4122719862248    125.4177771816372
972.1430988095398    179.954734128941
972.8739256328547    218.99169107624573
973.6047524561696    198.52864802354952
974.3355792794846    249.06560497085331
975.0664061027995    286.602561918158
975.7972329261145    247.63951886546184
976.5280597494294    257.67647581276657
977.2588865727444    264.21343276007036
977.9897133960593    278.250389707376
978.7205402193742    238.28734665467886
979.4513670426892    299.8243036019845
980.1821938660041    362.3612605492874
980.913020689319    321.398217496593
981.6438475126339    322.4351744438959
982.3746743359488    321.4721313912015
983.1055011592638    384.0090883385053
983.8363279825787    324.54604528581007
984.5671548058937    312.08300223311386
985.2979816292086    342.11995918041856
986.0288084525235    461.7094849337313
986.7596352758385    489.5251334068042
987.4904620991534    423.7308300223309
988.2212889224684    393.7677869696365
988.9521157457833    491.3047439169394
989.6829425690983    522.841700864245
990.4137693924132    499.37865781154795
991.1445962157281    512.9156147588535
991.8754230390431    508.4525717061574
992.606249862358    569.4895286534621
993.337076685673    637.5264856007659
994.0679035089879    613.0634425480706
994.7987303323027    660.1003994953744
995.5295571556177    707.1373564426782
996.2603839789326    726.6743133899829
996.9912108022476    766.9442120298137
997.7220376255625    675.7482272845914
998.4528644488774    792.5755089759576
999.1836912721924    710.8221411792008
999.9145180955073    800.2068059221016
1000.6453449188223    764.0224543951745
1001.3761717421372    718.4330120211123
1002.1069985654522    741.9699689684179
1002.8378253887671    702.5069259157208
1003.568652212082    674.0438828630264
1004.299479035397    671.0808398103302
1005.0303058587119    680.9163452336063
1005.7611326820269    709.6547537049388
1006.4919595053418    721.1917106522435
1007.2227863286568    690.2286675995473
1007.9536131519717    727.2656245468529
1008.6844399752865    684.8025814941558
1009.4152667986016    686.8102360720401
